pKey;JobStartDate;JobEndDate;APINumber;StateNumber;CountyNumber;OperatorName;WellName;Latitude;Longitude;Projection;TVD;TotalBaseWaterVolume;TotalBaseNonWaterVolume;StateName;CountyName;FFVersion;FederalWell;IndianWell
84BC39FE-33AD-4E8D-898D-8A23657A6874;2011-01-24 00:00:00.000;2011-01-24 00:00:00.000;42439353880000;42;439;XTO Energy/ExxonMobil;Bonham Unit C 6H;32,610736;-97,255211;NAD27;NULL;NULL;NULL;Texas;Tarrant;1;0;0
7BC521A9-B07A-4BA7-B930-F67A651674B6;2011-01-24 00:00:00.000;2011-01-24 00:00:00.000;42439349340000;42;439;XTO Energy/ExxonMobil;Rochin Unit 1H;32,570081;-97,159169;NAD27;NULL;NULL;NULL;Texas;Tarrant;1;0;0
921E777A-E30D-4429-A2FB-18588364B94C;2011-01-24 00:00:00.000;2011-01-24 00:00:00.000;47049020700000;47;49;Energy Corporation of America;Donna  # 2H;39,574333;-80,295167;NAD27;7700;2906988;NULL;WV;Marion;1;0;0
D90C9748-E766-4104-8D32-9ABE9FCD0DBD;2011-01-25 00:00:00.000;2011-01-25 00:00:00.000;3141110920000;3;141;Southwestern Energy ;RAGLAND-PARISH 10-14 #5-23H14;35,497729;-92,443489;NAD27;NULL;NULL;NULL;Arkansas;VAN BUREN, AR;1;0;0
3ACD82A6-9E51-4A39-98AF-8679F4677A08;2011-01-25 00:00:00.000;2011-01-25 00:00:00.000;3141111080000;3;141;Southwestern Energy ;MERRYMAN 10-14 #5-19H;35,48604;-92,523027;NAD27;NULL;NULL;NULL;Arkansas;VAN BUREN, AR;1;0;0
FFE2752A-CDED-47BA-9112-873D9D20BC9F;2011-01-25 00:00:00.000;2011-01-25 00:00:00.000;5069064070000;5;69;Anadarko Petroleum Corporation;MIRACLE 10-12;40,413925;-104,9532881;NAD83;NULL;NULL;NULL;CO;LARIMER;1;0;0
9F57FBE7-4F5C-433B-AC0E-5B98912BB1D1;2011-01-25 00:00:00.000;2011-01-25 00:00:00.000;5123320590000;5;123;Anadarko Petroleum Corporation;WIEDEMAN 5-5;40,43405194;-104,8064131;NAD83;NULL;NULL;NULL;CO;WELD;1;0;0
D49E48AE-5E65-4060-94B7-91D579D733A1;2011-01-25 00:00:00.000;2011-01-25 00:00:00.000;5123315370000;5;123;Anadarko Petroleum Corporation;COTTONWOOD 36-33;40,089311;-104,779369;NAD83;NULL;NULL;NULL;CO;WELD;1;0;0
EE4DFB16-64D8-450C-BDE3-4F73EC6F1B22;2011-01-25 00:00:00.000;2011-01-25 00:00:00.000;5123323160000;5;123;Anadarko Petroleum Corporation;REI 31-5HZ;40,248535;-104,680411;NAD83;NULL;NULL;NULL;CO;WELD;1;0;0
1B0959BC-9289-4159-9BF9-D52E7228BBA9;2011-01-25 00:00:00.000;2011-01-25 00:00:00.000;5123317740000;5;123;Encana Oil & Gas (USA) Inc.;Segal 4-2-24;40,301307;-104,725413;NAD83;NULL;NULL;NULL;Colorado;Weld;1;0;0
4557EA9F-D44D-40AC-8D59-7779CD16A671;2011-01-25 00:00:00.000;2011-01-25 00:00:00.000;5045181160000;5;45;WPX Energy;PA 542-20;39,5140071;-108,0159421;NAD83;NULL;NULL;NULL;Colorado;Garfield;1;0;0
76A30843-DAC1-4429-AA50-9E9C106079D4;2011-01-25 00:00:00.000;2011-01-25 00:00:00.000;5045181120000;5;45;WPX Energy;PA 532-20;39,514015;-108,0159853;NAD83;NULL;NULL;NULL;Colorado;Garfield;1;0;0
23DCD4F2-E0FC-49B5-B3B9-CCF98D9E15D2;2011-01-25 00:00:00.000;2011-01-25 00:00:00.000;5045181150000;5;45;WPX Energy;PA 442-20;39,5140261;-108,0159531;NAD83;NULL;NULL;NULL;Colorado;Garfield;1;0;0
82A6A742-930C-4953-8B0A-223E044B1978;2011-01-25 00:00:00.000;2011-01-25 00:00:00.000;5045181110000;5;45;WPX Energy;PA 432-20;39,5140448;-108,0159638;NAD83;NULL;NULL;NULL;Colorado;Garfield;1;0;0
5CF5F666-688F-463D-80D3-30D7861813E3;2011-01-25 00:00:00.000;2011-01-25 00:00:00.000;33061013820000;33;61;Hess Corporation;EN-Trinity 154-93-2833H-1;48,14;-102,64;NAD83;NULL;NULL;NULL;North Dakota;Mountrail;1;0;0
0CAC9072-AD04-4D2D-91E8-902E0225C453;2011-01-25 00:00:00.000;2011-01-25 00:00:00.000;33061014280000;33;61;Marathon Oil ;Luther USA #11-16H;47,823539;-102,593511;NAD83;NULL;NULL;NULL;ND;Mountrail;1;0;0
768B5F6D-33C3-49A4-A259-1A53D0F0F1F1;2011-01-25 00:00:00.000;2011-01-25 00:00:00.000;42173338330000;42;173;Apache Corporation;Edith 8 1;31,8492;-101,54924;NAD27;10241;859043;NULL;Texas;Glasscock;1;0;0
64AB24B0-4E00-4212-B513-BF3F7D1911D7;2011-01-25 00:00:00.000;2011-01-25 00:00:00.000;35149215550000;35;149;Apache Corporation;Guthrie 4-34H;35,22441;-99,11502;NAD27;NULL;NULL;NULL;Oklahoma;Washita;1;0;0
E5066167-FF5E-464F-985A-65CB3B36345E;2011-01-25 00:00:00.000;2011-01-25 00:00:00.000;37129280450000;37;129;XTO Energy/ExxonMobil;Muir 8444H;40,309911;-79,179994;NAD27;NULL;NULL;NULL;Pennsylvania;Westmoreland;1;0;0
7F9114AE-9537-4DE7-A648-69EC8F1B1DA9;2011-01-25 00:00:00.000;2011-01-25 00:00:00.000;42389326840000;42;389;Anadarko Petroleum Corporation;Mako State 3-6 1H;31,627128;-103,597611;NAD27;NULL;NULL;NULL;Texas;Reeves;1;0;0
743369E3-12EB-4104-B785-1D1FA8F3031C;2011-01-25 00:00:00.000;2011-01-25 00:00:00.000;42135406170000;42;135;Apache Corporation;Txl South Unit 5713;31,81996;-102,68554;NAD27;NULL;NULL;NULL;Texas;Ector;1;0;0
31AF4530-BC88-42AA-961E-DA24EBC98A97;2011-01-25 00:00:00.000;2011-01-25 00:00:00.000;37115202740000;37;115;Cabot Oil & Gas Corp;Grosvenor 2V;41,743839;-75,953342;NAD83;NULL;NULL;NULL;Pennsylvania;Susquehanna;1;0;0
A549E92E-7532-4BC5-90F3-4C42C257D2A2;2011-01-25 00:00:00.000;2011-01-25 00:00:00.000;37115202520000;37;115;Cabot Oil & Gas Corp;Grosvenor 1H;41,743756;-75,953336;NAD83;NULL;NULL;NULL;Pennsylvania;Susquehanna;1;0;0
C4C4874B-3F3B-4BD0-9673-CA02EB51B29C;2011-01-25 00:00:00.000;2011-01-25 00:00:00.000;42203349400000;42;203;Anadarko Petroleum Corporation;Letourneau 6-28HH;32,4029362;-94,6267251;NAD27;NULL;NULL;NULL;Texas;Harrison;1;0;0
994FAEE2-9D0A-4792-9D78-245E439523EA;2011-01-25 00:00:00.000;2011-01-25 00:00:00.000;42475107290000;42;475;Energen Resources Corporation;Greer-McGinley/Well No. 1;31,61411;-103,41278;NAD27;NULL;NULL;NULL;Texas ;Ward;1;0;0
8C3E1518-C07C-4388-9584-D78D501041DF;2011-01-25 05:46:49.000;2011-01-27 02:04:35.000;33061013420000;33;61;Hess Corporation; EN-Heinle  156-94-2536H-3;48,311036;-102,703786;NAD27;10336;1601964;0;North Dakota;Mountrail;2;0;0
51BA9DAD-72FB-42F1-9F07-666335DE0B1B;2011-01-25 05:46:49.000;2011-01-27 02:04:35.000;33061013820000;33;61;Hess Corporation; EN-Trinity 154-93-2833H-1;48,140332;-102,640911;NAD27;10816;1647052;0;North Dakota;Mountrail;2;0;0
DA385BA0-A7DE-485F-9DA5-64252DCD1C0A;2011-01-26 00:00:00.000;2011-01-26 00:00:00.000;3145110260000;3;145;XTO Energy/ExxonMobil;Sexton 3-12H;35,330047;-91,917451;NAD27;NULL;NULL;NULL;Arkansas;White;1;0;0
9FB109AC-C4E2-415F-9F86-8C3396B4D2B1;2011-01-26 00:00:00.000;2011-01-26 00:00:00.000;5123195170000;5;123;Anadarko Petroleum Corporation;HSR-MOSER 16-27;40,19036;-104,6412;NAD83;NULL;NULL;NULL;CO;WELD;1;0;0
9B3ADBCB-2D84-4E83-9D87-58B19EA75856;2011-01-26 00:00:00.000;2011-01-26 00:00:00.000;5123198890000;5;123;Anadarko Petroleum Corporation;HSR-WAGNER 6-13A;40,13933;-104,84066;NAD83;NULL;NULL;NULL;CO;WELD;1;0;0
69A69CE3-ACF7-44F8-ABC8-B643F76407BE;2011-01-26 00:00:00.000;2011-01-26 00:00:00.000;5123195160000;5;123;Anadarko Petroleum Corporation;HSR-MOSER 15-27;40,19078;-104,6474;NAD83;NULL;NULL;NULL;CO;WELD;1;0;0
661C9D01-7622-41EF-9973-19C5647A6469;2011-01-26 00:00:00.000;2011-01-26 00:00:00.000;5123191850000;5;123;Anadarko Petroleum Corporation;HSR-STEWART 10-18A;40,222975;-104,817342;NAD83;NULL;NULL;NULL;CO;WELD;1;0;0
0440D90D-162C-47FB-997E-AA78F10D9058;2011-01-26 00:00:00.000;2011-01-26 00:00:00.000;17031253510000;17;31;Encana Oil & Gas (USA) Inc.;Jackson Davis 26H-06 Alt;32,266631;-93,768995;NAD27;NULL;NULL;NULL;Louisiana;De Soto;1;0;0
A3C6ED53-F8B1-4539-8618-6582332A0FB2;2011-01-26 00:00:00.000;2011-01-26 00:00:00.000;17031253520000;17;31;Encana Oil & Gas (USA) Inc.;Jackson Davis 26H-07 Alt;32,266673;-93,768995;NAD27;NULL;NULL;NULL;Louisiana;De Soto;1;0;0
8A93493F-BDB9-44E3-A329-5D30D3A9CBF9;2011-01-26 00:00:00.000;2011-01-26 00:00:00.000;17015247130000;17;15;BHP Billiton Petroleum;EE Johnson 19H #1;32,22017163;-93,3216869;NAD27;NULL;NULL;NULL;LA;Bossier Parish;1;0;0
14DA7A97-679D-46E3-AC8C-40CAF81A1670;2011-01-26 00:00:00.000;2011-01-26 00:00:00.000;5123320380000;5;123;Encana Oil & Gas (USA) Inc.;Kennedy 8-0-21;40,129776;-105,005978;NAD83;NULL;NULL;NULL;Colorado;Weld;1;0;0
4DB727BC-98D1-4E3A-A69E-7990D191D02B;2011-01-26 00:00:00.000;2011-01-26 00:00:00.000;5045194380000;5;45;WPX Energy;GM 43-31;39,4793383;-108,1474162;NAD83;NULL;NULL;NULL;Colorado;Garfield;1;0;0
AC1A94F6-C640-458B-B999-AC09096060DB;2011-01-26 00:00:00.000;2011-01-26 00:00:00.000;5045194440000;5;45;WPX Energy;GM 443-31;39,4793426;-108,1473905;NAD83;NULL;NULL;NULL;Colorado;Garfield;1;0;0
BB95E919-CF75-43D4-BA09-F6DC5327550F;2011-01-26 00:00:00.000;2011-01-26 00:00:00.000;5045194340000;5;45;WPX Energy;GM  44-31;39,4793115;-108,1474082;NAD83;NULL;NULL;NULL;Colorado;Garfield;1;0;0
A2A876D8-A139-4880-8884-814AFB24F790;2011-01-26 00:00:00.000;2011-01-26 00:00:00.000;25083228630000;25;83;EOG Resources, Inc.;Ruffatto 03-3130H;47,955618;-104,92615;NAD27;NULL;NULL;NULL;Montana;Richland;1;0;0
5A5E190A-CFA4-425A-9DFE-2256E982879F;2011-01-26 00:00:00.000;2011-01-26 00:00:00.000;30025031010000;30;25;Chevron USA Inc.;State AN #1;32,76823;-103,49108;NAD27;NULL;NULL;NULL;New Mexico;Lea;1;0;0
9FDF6981-47AB-49FC-B907-8607A0D781DE;2011-01-26 00:00:00.000;2011-01-26 00:00:00.000;33053031800000;33;53;XTO Energy/ExxonMobil;Mondak Federal 24X-12;47,648122;-104,00435;NAD83;NULL;NULL;NULL;North Dakota;McKenzie;1;0;0
5029F6EE-3A8C-4C34-BD5C-882C6449CA67;2011-01-26 00:00:00.000;2011-01-26 00:00:00.000;33061015080000;33;61;EOG Resources, Inc.;Clearwater 011-1807H;48,416987;-102,34422;NAD27;NULL;NULL;NULL;North Dakota;Mountrail;1;0;0
15E6B9E7-4E11-4B5C-85F4-676112A8983A;2011-01-26 00:00:00.000;2011-01-26 00:00:00.000;42283323930000;42;283;El Paso E&P Company;RITCHIE FARMS #3H ;28,495;-99,371;NAD27;NULL;NULL;NULL;TEXAS;LA SALLE;1;0;0
F6466EDC-E2C6-4E5D-9D00-03FEF3C0CB64;2011-01-26 00:00:00.000;2011-01-26 00:00:00.000;42127337570000;42;127;Anadarko Petroleum Corporation;Briscoe Friday Ranch 9H;28,2922018;-99,7359869;NAD27;NULL;NULL;NULL;Texas;Dimmit;1;0;0
3CD88BB1-4397-4861-A795-C36B6073E72B;2011-01-26 00:00:00.000;2011-01-26 00:00:00.000;42123323810000;42;123;BHP Billiton Petroleum;Bishop A 1H;29,227606;-97,441758;NAD27;NULL;NULL;NULL;Texas;DeWitt;1;0;0
9E9ACBFF-B773-46CF-BF3B-54E1276C9270;2011-01-26 00:00:00.000;2011-01-26 00:00:00.000;42219371450000;42;219;Chevron USA Inc.;Bob Slaughter Block 614;33,42729;-102,47481;NAD27;NULL;NULL;NULL;Texas;Hockley;1;0;0
4E0B07A5-7016-4859-8AC4-44C58DD2E68F;2011-01-26 00:00:00.000;2011-01-26 00:00:00.000;42227365360000;42;227;Energen Resources Corporation;Dodge, G.M./Well No. 105;32,29548;-101,18243;NAD27;NULL;NULL;NULL;Texas;Howard;1;0;0
1857CFE1-723C-4013-BA0E-1AC3DAA01592;2011-01-26 00:00:00.000;2011-01-26 00:00:00.000;42317359230000;42;317;Energen Resources Corporation;Campbell/Well No. 8;32,35991;-102,03941;NAD27;NULL;NULL;NULL;Texas ;Martin;1;0;0
49EB6B15-B8C1-440C-9575-11C6CE7E1C78;2011-01-26 00:00:00.000;2011-01-26 00:00:00.000;42273325320000;42;273;EOG Resources, Inc.;King Ranch Laguna Larga #801;27,313994;-98,011326;NAD83;NULL;NULL;NULL;Texas;Kleberg;1;0;0
FBE4A45D-ED62-456B-9ACE-22F1706202C3;2011-01-26 00:00:00.000;2011-01-26 00:00:00.000;42165331180000;42;165;XTO Energy/ExxonMobil;RCFU #267;32,8597274;-102,9238858;NAD27;NULL;NULL;NULL;Texas;Gaines;1;0;0
B155B8D7-E7A7-4FC5-A1A1-EA4C45F1275F;2011-01-26 00:00:00.000;2011-01-26 00:00:00.000;42483330910000;42;483;Newfield Exploration;Dupont 1-1H;35,531333;-100,184806;NAD83;NULL;NULL;NULL;Texas;Wheeler;1;0;0
620AC4EF-9255-43A1-A228-008A2703E3BB;2011-01-26 00:00:00.000;2011-01-26 00:00:00.000;42419316170000;42;419;Southwestern Energy ;Crest D-1;31,592262;-93,944758;NAD27;NULL;NULL;NULL;Texas;Shelby;1;0;0
2B0CDD55-A520-4BCD-B49F-C382E4EE48D0;2011-01-26 00:00:00.000;2011-01-26 00:00:00.000;42439350020000;42;439;XTO Energy/ExxonMobil;Regan Arlington A Unit 2H;32,805872;-97,119964;NAD27;NULL;NULL;NULL;Texas;Tarrant;1;0;0
92D20AA6-8BCA-494B-A9AD-7C7C5AD88F66;2011-01-27 00:00:00.000;2011-01-27 00:00:00.000;5123164320000;5;123;Anadarko Petroleum Corporation;SAKATA RED W 6-1A;40,172717;-104,812044;NAD83;NULL;NULL;NULL;CO;WELD;1;0;0
B46A4F7F-3CDB-4F60-9C66-77C232A7156D;2011-01-27 00:00:00.000;2011-01-27 00:00:00.000;5123270370000;5;123;Anadarko Petroleum Corporation;HOPPER 23-15;40,13728;-104,98781;NAD83;NULL;NULL;NULL;CO;WELD;1;0;0
005F0D78-E47C-421A-8AB2-1C81C06258CC;2011-01-27 00:00:00.000;2011-01-27 00:00:00.000;5123315940000;5;123;Anadarko Petroleum Corporation;DRY CREEK 9-27;40,017845;-104,871186;NAD83;NULL;NULL;NULL;CO;WELD;1;0;0
B5273AEF-C761-4EE7-B618-7A803E81C743;2011-01-27 00:00:00.000;2011-01-27 00:00:00.000;5123317760000;5;123;Encana Oil & Gas (USA) Inc.;Segal 4-0-24;40,301384;-104,72542;NAD83;NULL;NULL;NULL;Colorado;Weld;1;0;0
CF36AB9B-BE81-4814-B807-F64381BA8C1A;2011-01-27 00:00:00.000;2011-01-27 00:00:00.000;5045161070000;5;45;PDC Energy;Puckett 11A-24D;39,513371;-108,173959;NAD83;NULL;NULL;NULL;Colorado;Garfield;1;0;0
5A3259EA-BE5A-4813-A97B-CBD6D8AD6BEA;2011-01-27 00:00:00.000;2011-01-27 00:00:00.000;17085221990000;17;85;Shell Oil Company affiliate;Olympia Minerals 6-1H;31,69932018;-93,53799842;NAD83;13082;7287218;NULL;Louisiana;Sabine;1;0;0
AFF7284D-B871-47BB-9245-E29FBCD08F83;2011-01-27 00:00:00.000;2011-01-27 00:00:00.000;30039066440000;30;39;XTO Energy/ExxonMobil;Breech E #104;36,51103;-107,48335;NAD27;NULL;NULL;NULL;New Mexcio;Rio Arriba;1;0;0
C449E1DA-A6AF-48E5-A03A-26A3385C46AD;2011-01-27 00:00:00.000;2011-01-27 00:00:00.000;33053032860000;33;53;XTO Energy/ExxonMobil;Crystal 14X-34;47,591389;-103,92295;NAD83;NULL;NULL;NULL;North Dakota;McKenzie;1;0;0
51E4EE9A-96EB-42CE-B7A1-891888934AB8;2011-01-27 00:00:00.000;2011-01-27 00:00:00.000;33061011980000;33;61;Hess Corporation;RS - Rudolph 157-90-1708H-1;48,42;-102,33;NAD83;NULL;NULL;NULL;North Dakota;Mountrail;1;0;0
DD74827F-DDE9-4E0E-AB05-F554B1849656;2011-01-27 00:00:00.000;2011-01-27 00:00:00.000;42173337860000;42;173;Apache Corporation;Bluegill 42 1;31,75303;-101,636;NAD27;NULL;NULL;NULL;Texas;Glasscock;1;0;0
827063F0-D1E1-46EA-AEC8-F36CA37781B0;2011-01-27 00:00:00.000;2011-01-27 00:00:00.000;42475356310000;42;475;Anadarko Petroleum Corporation;Monroe 34-220 2H;31,5823455;-103,3661081;NAD27;NULL;NULL;NULL;Texas;Ward;1;0;0
2DF4CA3A-DF6B-433B-800C-E32F24FF9F7B;2011-01-27 00:00:00.000;2011-01-27 00:00:00.000;42227365330000;42;227;Energen Resources Corporation;Bell, A.M./Well No. 72;32,2855;-101,19435;NAD27;NULL;NULL;NULL;Texas;Howard;1;0;0
7E5876E1-0F56-487B-BB63-220A13784A74;2011-01-27 00:00:00.000;2011-01-27 00:00:00.000;42419316160000;42;419;Southwestern Energy ;Crest F-1;31,596079;-93,95759;NAD27;NULL;NULL;NULL;Texas;Shelby;1;0;0
70FBC333-7BBC-41AF-8FEB-820DF4CEB06A;2011-01-27 00:00:00.000;2011-01-27 00:00:00.000;42251341560000;42;251;XTO Energy/ExxonMobil;Poynor Unit 6H;32,498542;-97,234422;NAD27;NULL;NULL;NULL;Texas;Johnson;1;0;0
47C5FD02-6ACF-4804-B865-C9B91AC04869;2011-01-27 00:00:00.000;2011-01-27 00:00:00.000;42445317200000;42;445;XTO Energy/ExxonMobil;PNEU #638;33,2853644;-102,5662385;NAD27;NULL;NULL;NULL;Texas;Terry;1;0;0
B2B8F74C-E697-448A-A3DC-B0BCB178F7B0;2011-01-27 00:00:00.000;2011-01-28 00:00:00.000;43047405350000;43;47;Anadarko Petroleum Corporation;NBU 920-15PT;40,029728;-109,646068;NAD83;10767;229505;0;Utah;Uintah;2;1;0
BAE25A65-8662-46D2-86C2-7BBC03C137ED;2011-01-28 00:00:00.000;2011-01-28 00:00:00.000;3045103420000;3;45;Southwestern Energy ;CARNEY 08-11 #3-08H;35,335952;-92,185392;NAD27;NULL;NULL;NULL;Arkansas;FAULKNER, AR;1;0;0
AA0DC18B-DEBF-44C2-AA9A-55514E6F6D12;2011-01-28 00:00:00.000;2011-01-28 00:00:00.000;3023103930000;3;23;XTO Energy/ExxonMobil;Foust 4-16H;35,419667;-92,073782;NAD27;NULL;NULL;NULL;Arkansas;Cleburne;1;0;0
C51AA295-A816-4D91-BFD1-CE53490C3589;2011-01-28 00:00:00.000;2011-01-28 00:00:00.000;3029107700000;3;29;Southwestern Energy ;ANDERSON 08-15 #6-09H16;35,354845;-92,59616;NAD27;NULL;NULL;NULL;Arkansas;CONWAY, AR;1;0;0
D1314BF3-8C03-4625-93EA-E5C609E31CE7;2011-01-28 00:00:00.000;2011-01-28 00:00:00.000;3141110640000;3;141;Southwestern Energy ;BROWN, DAVID 09-13 #5-13H24;35,414524;-92,3246;NAD27;NULL;NULL;NULL;Arkansas;VAN BUREN, AR;1;0;0
D882D5EA-E923-4EFD-B7D9-243A57FC64A2;2011-01-28 00:00:00.000;2011-01-28 00:00:00.000;3029107800000;3;29;Southwestern Energy ;ANDERSON 08-15 #7-09H16;35,35479;-92,596162;NAD27;NULL;NULL;NULL;Arkansas;CONWAY, AR;1;0;0
6CCC5662-5288-4868-8A3E-6EC9D91FD0FD;2011-01-28 00:00:00.000;2011-01-28 00:00:00.000;5123320540000;5;123;Anadarko Petroleum Corporation;WIEDEMAN 25-5;40,43401;-104,806395;NAD83;NULL;NULL;NULL;CO;WELD;1;0;0
35C7D674-2E19-4CC0-9CD5-C00D0050480A;2011-01-28 00:00:00.000;2011-01-28 00:00:00.000;5123209850000;5;123;Anadarko Petroleum Corporation;HOWARD 15-27A;40,01608;-104,8745;NAD83;NULL;NULL;NULL;CO;WELD;1;0;0
6B24966D-8339-4347-A734-DE84F5845573;2011-01-28 00:00:00.000;2011-01-28 00:00:00.000;17031251680000;17;31;EOG Resources, Inc.;Red River 4 #4 ALT;31,960633;-93,59871;NAD27;NULL;NULL;NULL;Louisiana;De Soto;1;0;0
FDAB32B0-268C-43C1-AA45-DF35EAEE5715;2011-01-28 00:00:00.000;2011-01-28 00:00:00.000;5123239770000;5;123;Encana Oil & Gas (USA) Inc.;Sprague 13-9;40,15109;-104,90172;NAD27;NULL;NULL;NULL;Colorado;Weld;1;0;0
CBC47474-E97B-49EB-A09C-C12C6557A4A8;2011-01-28 00:00:00.000;2011-01-28 00:00:00.000;37081202690000;37;81;Anadarko Petroleum Corporation;COP 289 #C-1013H;41,3858417;-77,5122861;NAD27;NULL;NULL;NULL;Pennsylvania;Lycoming;1;0;0
285D26AA-9C3D-4F3B-93E8-A9E6181447A6;2011-01-28 00:00:00.000;2011-01-28 00:00:00.000;42357329520000;42;357;Apache Corporation;John Luthi 392 #4H;36,159094;-100,710783;NAD27;NULL;NULL;NULL;Texas;Ochiltee;1;0;0
12E9F62D-13E8-4541-AA19-36213BC72A58;2011-01-28 00:00:00.000;2011-01-28 00:00:00.000;37059252370000;37;59;CONSOL Energy Inc.;NV-20BCV;39,99247;-80,28769;NAD27;NULL;NULL;NULL;PA;Greene;1;0;0
8523F613-5734-436F-AE25-C1D0E22C69CF;2011-01-28 00:00:00.000;2011-01-28 00:00:00.000;42461006550000;42;461;Chevron USA Inc.;McElroy, J.T., Cons. 0506;31,41679;-102,29689;NAD27;NULL;NULL;NULL;Texas;Upton;1;0;0
4242647E-6BB8-4D18-9A81-AA94BE9F7E76;2011-01-28 00:00:00.000;2011-01-28 00:00:00.000;42461367880000;42;461;Chevron USA Inc.;McElroy, J.T., Cons. 1584;31,41635778;-102,29459;NAD27;NULL;NULL;NULL;Texas;Upton;1;0;0
E1AC5C2F-72BD-43B2-9D3E-5A18512F5872;2011-01-28 00:00:00.000;2011-01-28 00:00:00.000;42255318000000;42;255;EOG Resources, Inc.;Vickers Unit #2H;29,1158;-97,865;NAD27;NULL;NULL;NULL;Texas;Karnes;1;0;0
3B6233FB-4769-416A-A713-A526F20BAA15;2011-01-28 00:00:00.000;2011-01-28 00:00:00.000;42337344380000;42;337;EOG Resources, Inc.;Park Jean Unit #3H;33,529206;-97,501406;NAD27;NULL;NULL;NULL;Texas;Montague;1;0;0
675DCDBA-D084-4037-97D3-2E793D5D0948;2011-01-28 00:00:00.000;2011-01-28 00:00:00.000;42273325430000;42;273;EOG Resources, Inc.;King Ranch Tijerina #812A;27,340386;-98,0179;NAD83;NULL;NULL;NULL;Texas;Kleberg;1;0;0
821894A1-1EBE-42C1-84D6-32DE07752C55;2011-01-28 00:00:00.000;2011-01-28 00:00:00.000;42317360190000;42;317;Energen Resources Corporation;"Dickenson ""17""/Well. No. 16";32,09441;-101,94114;NAD27;NULL;NULL;NULL;Texas;Martin;1;0;0
7F06BDCE-3EC2-43B2-9101-4AEB67020593;2011-01-28 00:00:00.000;2011-01-28 00:00:00.000;42347323770000;42;347;XTO Energy/ExxonMobil;TGU 7-9;31,8082;-94,75865;NAD27;NULL;NULL;NULL;Texas;Nacogdoches;1;0;0
969CD07D-CF10-4E6E-AD7C-37CFE1C09AAD;2011-01-28 00:00:00.000;2011-01-28 00:00:00.000;43013331390000;43;13;El Paso E&P Company;BROTHERSON 2-26B4;40,2742;-110,30985;NAD27;NULL;NULL;NULL;UTAH;DUCHESNE;1;0;0
793145A7-1006-4017-A3FA-7BEC5A465B62;2011-01-28 00:00:00.000;2011-01-28 00:00:00.000;42165016500000;42;165;XTO Energy/ExxonMobil;H&J 1-D #35;32,857353;-102,9268041;NAD27;NULL;NULL;NULL;Texas;Gaines;1;0;0
A37AECEE-B11F-47B2-BDB7-029A57261466;2011-01-28 00:00:00.000;2011-01-28 00:00:00.000;42347323720000;42;347;XTO Energy/ExxonMobil;TGU 4-10;31,79989;-94,7618;NAD27;NULL;NULL;NULL;Texas;Nacogdoches;1;0;0
D39DCEC9-7928-4CA0-8CB2-B79DF1D84D38;2011-01-28 00:00:00.000;2011-01-28 00:00:00.000;49035270070000;49;35;Encana Oil & Gas (USA) Inc.;Stud Horse Butte 46-22;42,468694;-109,700755;NAD83;NULL;NULL;NULL;Wyoming;Sublette;1;0;0
13E72618-1258-48EE-8CD1-001FA45BD2E5;2011-01-28 00:00:00.000;2011-01-28 00:00:00.000;49035250630000;49;35;Encana Oil & Gas (USA) Inc.;Stud Horse Butte 90-34A;42,444959;-109,706122;NAD83;NULL;NULL;NULL;Wyoming;Sublette;1;0;0
009693AE-EF5E-43F9-9CEF-5948F11813A7;2011-01-29 00:00:00.000;2011-01-29 00:00:00.000;3045103430000;3;45;Southwestern Energy ;CARNEY 08-11 #4-08H;35,336007;-92,185391;NAD27;NULL;NULL;NULL;Arkansas;FAULKNER, AR;1;0;0
F32F07E6-A955-408B-A08E-A505ACDC62E0;2011-01-29 00:00:00.000;2011-01-29 00:00:00.000;3083114000000;3;83;XTO Energy/ExxonMobil;Burris 1-28;35,25484;-93,87307;NAD27;NULL;NULL;NULL;Arkansas;Logan;1;0;0
DC611C8F-48D4-4270-BFC2-62AF7F32DEC3;2011-01-29 00:00:00.000;2011-01-29 00:00:00.000;5069064200000;5;69;Anadarko Petroleum Corporation;ENCORE 4-12;40,42021611;-104,9549069;NAD83;NULL;NULL;NULL;CO;LARIMER;1;0;0
8934C4C7-985F-403D-AE44-26BFAE12009F;2011-01-29 00:00:00.000;2011-01-29 00:00:00.000;5069064230000;5;69;Anadarko Petroleum Corporation;ENCORE 18-12;40,42016111;-104,9549089;NAD83;NULL;NULL;NULL;CO;LARIMER;1;0;0
AE26134D-104C-40AF-B4A0-F2519CFC79AD;2011-01-29 00:00:00.000;2011-01-29 00:00:00.000;17031251680000;17;31;EOG Resources, Inc.;Red River 4 #5 ALT;31,960631;-93,598646;NAD27;NULL;NULL;NULL;Louisiana;De Soto;1;0;0
A31937D6-EF2F-4396-908A-09DA705720DF;2011-01-29 00:00:00.000;2011-02-02 00:00:00.000;33061012910000;33;61;Hess Corporation; EN-FISHER 157-94-2116H-3;48,402426;-102,826596;NAD27;9575;1837470;0;North Dakota;Mountrail;2;0;0
61662B19-49BF-425E-9AC1-AC71E52D8D06;2011-01-29 00:00:00.000;2011-01-29 00:00:00.000;5103110810000;5;103;XTO Energy/ExxonMobil;NPU 196-19 B1 B1;39,954939;-108,201445;WGS84;NULL;NULL;NULL;Colorado;Rio Blanco;1;0;0
